attendance,description,eventPhase,kc,matchId,outcome,event_title,venue_name,venue_city,venue_country,team_1,team_2,team_1_score,team_2_score,local_time
0.0,,,,26569.0,A,2018 Women's Internationals,Stadio Enrico Chersoni,Prato,Italy,Italy,South Africa,35.0,10.0,2018-11-25 15:30:00
0.0,Match 2,,,26393.0,B,2018 Fiji Tour (SCO/FRA),Stade de France,St Denis,France,France,Fiji,14.0,21.0,2018-11-24 22:05:00
0.0,,,,26390.0,A,2018 Men's Internationals,Aviva Stadium,Dublin,Ireland,Ireland,USA,57.0,14.0,2018-11-24 18:30:00
12000.0,,,,26616.0,A,2018 Men's Internationals,Mikheil Meskhi Stadium,Tbilisi,Georgia,Georgia,Tonga,20.0,9.0,2018-11-24 22:00:00
0.0,,,,26516.0,A,2018 Women's Internationals,Twickenham,London,England,England,Ireland,37.0,15.0,2018-11-24 17:40:00
0.0,Match 4,,,26014.0,A,2018 South Africa Tour (ENG/FRA/SCO/WAL),Principality Stadium,Cardiff,Wales,Wales,South Africa,20.0,11.0,2018-11-24 17:20:00
11000.0,,,,26615.0,B,2018 Men's Internationals,Estadio Central,Madrid,Spain,Spain,Samoa,10.0,28.0,2018-11-24 16:45:00
0.0,,,,26642.0,A,Oceania Rugby Women’s Championship 2018,Churchill Park,Lautoka,Fiji,Fiji,Samoa,43.0,12.0,2018-11-24 15:00:00
1700.0,,,,26618.0,B,2018 Men's Internationals,Estádio Municipal do Taveiro,Taveiro,Portugal,Portugal,Namibia,23.0,29.0,2018-11-24 15:00:00
1400.0,Match 6,,,26452.0,A,2019 Rugby Europe Trophy,De Eendracht,Amsterdam,Netherlands,Netherlands,Switzerland,36.0,15.0,2018-11-24 16:00:00
0.0,Match 3,,,25160.0,A,2018 Australia Tour (WAL/ITA/ENG),Twickenham,London,England,England,Australia,37.0,18.0,2018-11-24 15:00:00
0.0,Match 3,,,26268.0,A,2018 Argentina Tour (IRE/FRA/SCO),Murrayfield,Edinburgh,Scotland,Scotland,Argentina,14.0,9.0,2018-11-24 14:30:00
0.0,,,,26617.0,A,,Kingsholm,Gloucester,England,Japan,Russia,32.0,27.0,2018-11-24 14:05:00
0.0,,,,26619.0,B,2018 Men's Internationals,Stadionul de rugby din Complexul Sportiv Ghencea,Bucuresti,Romania,Romania,Uruguay,20.0,27.0,2018-11-24 16:00:00
0.0,Match 4,,,26364.0,B,2018 New Zealand Tour (JPN/ENG/IRE/ITA),Stadio Olimpico,Roma,Italy,Italy,New Zealand,3.0,66.0,2018-11-24 15:00:00
0.0,,,,26641.0,B,Oceania Rugby Women’s Championship 2018,Churchill Park,Lautoka,Fiji,Papua New Guinea,Tonga,26.0,62.0,2018-11-24 13:00:00
0.0,,,,26429.0,B,2018 Women's Internationals,Cardiff Arms Park,Cardiff,Wales,Wales,Canada,21.0,38.0,2018-11-24 11:30:00
0.0,Match 6,Pool,,26626.0,B,Rugby World Cup 2019 Qualifying - Repechage,Stade Delort,Marseille,France,Hong Kong,Canada,10.0,27.0,2018-11-23 22:00:00
0.0,Match 5,Pool,,26625.0,B,Rugby World Cup 2019 Qualifying - Repechage,Stade Delort,Marseille,France,Kenya,Germany,6.0,43.0,2018-11-23 19:00:00
0.0,,,,26640.0,A,Oceania Rugby Women’s Championship 2018,Churchill Park,Lautoka,Fiji,Fiji,Papua New Guinea,96.0,0.0,2018-11-20 15:00:00
0.0,,,,26639.0,A,Oceania Rugby Women’s Championship 2018,Churchill Park,Lautoka,Fiji,Samoa,Tonga,68.0,7.0,2018-11-20 13:00:00
0.0,,,,26515.0,A,2018 Women's Internationals,Castle Park,Doncaster,England,England,Canada,27.0,19.0,2018-11-18 14:00:00
0.0,,,,26517.0,B,2018 Women's Internationals,Energia Park,Dublin,Ireland,Ireland,USA,10.0,19.0,2018-11-18 13:00:00
0.0,Match 2,,,26392.0,A,2018 Argentina Tour (IRE/FRA/SCO),Stade Pierre-Mauroy,Villeneuve-d'Ascq,France,France,Argentina,28.0,13.0,2018-11-17 22:05:00
0.0,Match 3,,,26389.0,A,2018 New Zealand Tour (JPN/ENG/IRE/ITA),Aviva Stadium,Dublin,Ireland,Ireland,New Zealand,16.0,9.0,2018-11-17 19:00:00
4000.0,,,,26612.0,A,2018 Men's Internationals,Mikheil Meskhi Stadium,Tbilisi,Georgia,Georgia,Samoa,27.0,19.0,2018-11-17 22:00:00
0.0,,,,26568.0,A,2018 Women's Internationals,Estadio El Pantano,Villajoyosa,Spain,Spain,South Africa,17.0,5.0,2018-11-17 19:30:00
0.0,Match 3,,,26267.0,B,2018 South Africa Tour (ENG/FRA/SCO/WAL),Murrayfield,Edinburgh,Scotland,Scotland,South Africa,20.0,26.0,2018-11-17 17:20:00
0.0,,,,26769.0,B,,San Jose RC,Asuncion,Paraguay,Paraguay,Sudamerica Rugby XV,22.0,75.0,2018-11-17 14:00:00
0.0,Match 4,Pool,,26624.0,A,Rugby World Cup 2019 Qualifying - Repechage,Stade Delort,Marseille,France,Canada,Germany,29.0,10.0,2018-11-17 17:00:00
0.0,,,,26620.0,B,2018 Men's Internationals,Estadio San Carlos de Apoquindo,Santiago,Chile,Chile,Maori All Blacks,0.0,73.0,2018-11-17 13:00:00
0.0,,,,26613.0,A,2018 Men's Internationals,Estadio Central,Madrid,Spain,Spain,Namibia,34.0,13.0,2018-11-17 16:45:00
2000.0,Match 5,,,26451.0,A,2019 Rugby Europe Trophy,Stade Municipal,Yverdon-les-Bains,Switzerland,Switzerland,Czechia,17.0,5.0,2018-11-17 16:00:00
4000.0,Match 4,,,26450.0,B,2019 Rugby Europe Trophy,Arena Lublin,Lublin,Poland,Poland,Netherlands,0.0,49.0,2018-11-17 16:00:00
18621.0,Match 2,,,26363.0,B,2018 Australia Tour (WAL/ITA/ENG),Stadio Euganeo,Padova,Italy,Italy,Australia,7.0,26.0,2018-11-17 16:00:00
0.0,,,,25159.0,A,2018 Men's Internationals,Twickenham,London,England,England,Japan,35.0,15.0,2018-11-17 15:00:00
17102.0,,,,26427.0,A,2018 Women's Internationals,Stade des Alpes,Grenoble,France,France,New Zealand,30.0,27.0,2018-11-17 15:30:00
61284.0,,,,26013.0,A,2018 Men's Internationals,Principality Stadium,Cardiff,Wales,Wales,Tonga,74.0,24.0,2018-11-17 14:30:00
0.0,,,,26611.0,B,2018 Men's Internationals,Stadionul Steaua Bucaresti,Bucuresti,Romania,Romania,USA,5.0,31.0,2018-11-17 16:00:00
0.0,,,,26629.0,B,Rugby Europe Women’s Trophy 2018-19,Stade Municipal,Yverdon-les-Bains,Switzerland,Switzerland,Czechia,5.0,10.0,2018-11-17 15:00:00
1000.0,Match 3,Pool,,26623.0,A,Rugby World Cup 2019 Qualifying - Repechage,Stade Delort,Marseille,France,Hong Kong,Kenya,42.0,17.0,2018-11-17 14:00:00
0.0,,,,26614.0,B,2018 Men's Internationals,Hartpury College,Gloucester,England,Uruguay,Fiji,7.0,68.0,2018-11-17 13:00:00
0.0,,,,26633.0,A,2018 Men's Internationals,Rodney Parade,Newport,Wales,Dragons,Russia,38.0,24.0,2018-11-16 19:30:00
0.0,,,,26570.0,A,2018 Women's Internationals,Cardiff Arms Park,Cardiff,Wales,Wales,Hong Kong,65.0,0.0,2018-11-16 19:00:00
200.0,,,,26638.0,A,Oceania Rugby Women’s Championship 2018,Churchill Park,Lautoka,Fiji,Fiji,Tonga,53.0,8.0,2018-11-16 15:00:00
50.0,,,,26637.0,B,Oceania Rugby Women’s Championship 2018,Churchill Park,Lautoka,Fiji,Papua New Guinea,Samoa,45.0,56.0,2018-11-16 13:00:00
0.0,Match 2,Pool,,26621.0,B,Rugby World Cup 2019 Qualifying - Repechage,Stade Delort,Marseille,France,Hong Kong,Germany,9.0,26.0,2018-11-11 17:00:00
0.0,Match 1,Pool,,26622.0,A,Rugby World Cup 2019 Qualifying - Repechage,Stade Delort,Marseille,France,Canada,Kenya,65.0,19.0,2018-11-11 14:00:00
0.0,,,,26643.0,A,2018 Women's Internationals,Estadio El Pantano,Villajoyosa,Spain,Spain,Hong Kong,60.0,5.0,2018-11-11 14:30:00
0.0,Match 2,,,26391.0,B,2018 South Africa Tour (ENG/FRA/SCO/WAL),Stade de France,St Denis,France,France,South Africa,26.0,29.0,2018-11-10 22:05:00
0.0,,,,26608.0,B,2018 Men's Internationals,Estádio do Morumbi,Sao Paulo,Brazil,Brazil,Maori All Blacks,3.0,35.0,2018-11-10 16:00:00
11000.0,,,,26609.0,A,2018 Men's Internationals,Estadio Anoeta,San Sebastian,Spain,USA,Samoa,30.0,29.0,2018-11-10 19:30:00
0.0,Match 1,,,26388.0,A,2018 Argentina Tour (IRE/FRA/SCO),Aviva Stadium,Dublin,Ireland,Ireland,Argentina,28.0,17.0,2018-11-10 18:30:00
64110.0,Match 1,,,26012.0,A,2018 Australia Tour (WAL/ITA/ENG),Principality Stadium,Cardiff,Wales,Wales,Australia,9.0,6.0,2018-11-10 17:20:00
0.0,,,,26768.0,B,,Estadio Municipal de La Pintana,Santiago,Chile,Chile,Sudamerica Rugby XV,21.0,38.0,2018-11-10 14:00:00
0.0,,,,26607.0,B,2018 Men's Internationals,Stade Chaban Delmas,Bordeaux,France,French Barbarians,Tonga,38.0,49.0,2018-11-10 17:00:00
0.0,Match 6,,,26476.0,B,2019 Rugby Europe Conference 1 South,Paphiako Stadium,Paphos,Cyprus,Cyprus,Israel,22.0,34.0,2018-11-10 18:00:00
0.0,Match 2,,,25158.0,B,2018 New Zealand Tour (JPN/ENG/IRE/ITA),Twickenham,London,England,England,New Zealand,15.0,16.0,2018-11-10 15:00:00
67144.0,Match 1,,,26266.0,A,2018 Fiji Tour (SCO/FRA),Murrayfield,Edinburgh,Scotland,Scotland,Fiji,54.0,17.0,2018-11-10 14:30:00
0.0,,,,26610.0,A,2018 Men's Internationals,Kuban Stadium,Krasnodar,Russian Federation,Russia,Namibia,47.0,20.0,2018-11-10 17:00:00
3000.0,Match 1,Play-Off,,26518.0,A,2018 Rugby Europe Championship Play-Off,Arena Zimbrilor,Baia Mare,Romania,Romania,Portugal,36.0,6.0,2018-11-10 16:00:00
0.0,Match 5,,,26495.0,B,2019 Rugby Europe Conference 2 South,,,,Slovakia,Serbia,10.0,37.0,2018-11-10 15:00:00
600.0,Match 5,,,26465.0,B,2019 Rugby Europe Conference 1 North,Varosi Stadion,Szazhalombatta,Hungary,Hungary,Ukraine,24.0,48.0,2018-11-10 15:00:00
18424.0,,,,26362.0,A,2018 Men's Internationals,Stadio Artemio Franchi,Florence,Italy,Italy,Georgia,28.0,17.0,2018-11-10 15:00:00
0.0,,,,26428.0,A,2018 Women's Internationals,Cardiff Arms Park,Cardiff,Wales,Wales,South Africa,19.0,5.0,2018-11-10 11:30:00
0.0,,,,26426.0,B,2018 Women's Internationals,Stade Felix Mayol,Toulon,France,France,New Zealand,0.0,14.0,2018-11-09 22:00:00
0.0,,,,26514.0,A,2018 Women's Internationals,Allianz Park,London,England,England,USA,57.0,5.0,2018-11-09 19:45:00
0.0,,,,26632.0,A,2018 Men's Internationals,Kingspan Stadium,Belfast,Northern Ireland,Ulster,Uruguay,21.0,5.0,2018-11-09 19:30:00
0.0,,,,26631.0,A,2018 Men's Internationals,Cardiff Arms Park,Cardiff,Wales,Cardiff Blues,Uruguay,45.0,21.0,2018-11-06 19:05:00
1500.0,,,,26519.0,A,2018 Women's Internationals,Pata Stadium,Calvisano,Italy,Italy,Scotland,38.0,0.0,2018-11-04 14:45:00
2155.0,Match 3,,,26448.0,A,2019 Rugby Europe Trophy,Stadion Miejski,Lodz,Poland,Poland,Lithuania,33.0,0.0,2018-11-03 19:00:00
0.0,,,,26265.0,B,,Soldier Field Stadium,Chicago,United States,USA,Maori All Blacks,22.0,59.0,2018-11-03 17:15:00
400.0,Match 4,,,26494.0,A,2019 Rugby Europe Conference 2 South,,,,Andorra,Slovakia,27.0,14.0,2018-11-03 17:00:00
1400.0,Match 4,,,26464.0,B,2019 Rugby Europe Conference 1 North,Stade Josy Barthel,Luxembourg,Luxembourg,Luxembourg,Sweden,9.0,10.0,2018-11-03 17:00:00
0.0,,,,26264.0,A,2018 Men's Internationals,Soldier Field Stadium,Chicago,United States,Ireland,Italy,54.0,7.0,2018-11-03 10:00:00
0.0,Match 1,,,25157.0,A,2018 South Africa Tour (ENG/FRA/SCO/WAL),Twickenham,London,England,England,South Africa,12.0,11.0,2018-11-03 15:00:00
63188.0,,,,25569.0,A,2018 Doddie Weir Cup,Principality Stadium,Cardiff,Wales,Wales,Scotland,21.0,10.0,2018-11-03 14:45:00
0.0,Match 1,,,24978.0,B,2018 New Zealand Tour (JPN/ENG/IRE/ITA),Ajinomoto Stadium,"Chofu City, Tokyo",Japan,Japan,New Zealand,31.0,69.0,2018-11-03 23:45:00
200.0,Match 3,,,26463.0,B,2019 Rugby Europe Conference 1 North,,,,Moldova,Hungary,16.0,31.0,2018-11-03 15:15:00
0.0,,,,26263.0,B,2018 Women's Internationals,Soldier Field Stadium,Chicago,United States,USA,New Zealand,6.0,67.0,2018-11-03 07:00:00
0.0,,,,26571.0,B,2018 Women's Internationals,Rosslyn Park,London,England,British Army,South Africa,12.0,31.0,2018-11-02 17:00:00
1000.0,Match 5,,,26485.0,B,2019 Rugby Europe Conference 2 North,"Wiener Sportclub-Platz, Dornbach",Vienna,Austria,Austria,Latvia,20.0,26.0,2018-10-27 20:00:00
600.0,Match 3,,,26493.0,B,2019 Rugby Europe Conference 2 South,,,,Bulgaria,Slovenia,13.0,25.0,2018-10-27 19:00:00
1000.0,Match 4,,,26484.0,A,2019 Rugby Europe Conference 2 North,Odense Atletikstadion,Odense,Denmark,Denmark,Norway,42.0,10.0,2018-10-27 18:00:00
0.0,Match 5,,,26475.0,A,2019 Rugby Europe Conference 1 South,Stadion Stjepan Spajić,Zagreb,Croatia,Croatia,Israel,19.0,16.0,2018-10-27 17:00:00
0.0,Match 3,,,25617.0,A,2018 Bledisloe Cup,Nissan Stadium,Yokohama,Japan,New Zealand,Australia,37.0,20.0,2018-10-28 00:00:00
1500.0,Match 4,,,26474.0,A,2019 Rugby Europe Conference 1 South,Hiberbians Stadium,Kordin,Malta,Malta,Bosnia & Herzegovina,41.0,7.0,2018-10-27 16:00:00
0.0,,,,26606.0,B,2018 Men's Internationals,Hanazono Rugby Stadium,"Osaka Prefecture, Higashiosaka City",Japan,Japan,World XV,28.0,31.0,2018-10-27 04:00:00
0.0,Match 34,Cup Final,,26605.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,New Zealand 7s,USA 7s,33.0,7.0,2018-10-21 11:30:00
0.0,Match 33,Bronze Final,,26604.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Canada 7s,France 7s,28.0,0.0,2018-10-21 11:04:00
0.0,Match 32,5th Place Play-Off,,26603.0,B,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Ireland 7s,Australia 7s,19.0,21.0,2018-10-21 10:42:00
0.0,Match 31,7th Place Play-Off,,26602.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Russia 7s,England 7s,17.0,14.0,2018-10-21 10:20:00
0.0,Match 30,Challenge Trophy Final,,26601.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Spain 7s,Fiji 7s,20.0,14.0,2018-10-21 09:26:00
0.0,Match 29,11th Place Play-Off,,26600.0,B,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Mexico 7s,China 7s,0.0,47.0,2018-10-21 09:04:00
0.0,Match 28,Cup Semi Finals,,26599.0,B,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,France 7s,USA 7s,19.0,21.0,2018-10-21 08:42:00
0.0,Match 27,Cup Semi Finals,,26598.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,New Zealand 7s,Canada 7s,28.0,19.0,2018-10-21 08:20:00
0.0,Match 26,5th Place Semi Final,,26597.0,B,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,England 7s,Australia 7s,12.0,26.0,2018-10-21 07:58:00
0.0,Match 25,5th Place Semi Final,,26596.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Ireland 7s,Russia 7s,21.0,10.0,2018-10-21 07:36:00
0.0,Match 24,Challenge Trophy Semi Finals,,26595.0,B,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,China 7s,Fiji 7s,14.0,17.0,2018-10-21 06:20:00
0.0,Match 23,Challenge Trophy Semi Finals,,26594.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Spain 7s,Mexico 7s,46.0,0.0,2018-10-21 05:58:00
0.0,Match 22,Cup Quarter Finals,,26593.0,B,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Australia 7s,USA 7s,5.0,26.0,2018-10-21 05:36:00
0.0,Match 21,Cup Quarter Finals,,26592.0,B,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,England 7s,France 7s,7.0,22.0,2018-10-21 05:14:00
0.0,Match 20,Cup Quarter Finals,,26591.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Canada 7s,Russia 7s,21.0,17.0,2018-10-21 04:52:00
0.0,Match 19,Cup Quarter Finals,,26590.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,New Zealand 7s,Ireland 7s,34.0,7.0,2018-10-21 04:30:00
0.0,Match 18,Pool A,,26589.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Australia 7s,Russia 7s,21.0,15.0,2018-10-20 11:48:00
0.0,Match 17,Pool A,,26588.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Spain 7s,Mexico 7s,46.0,0.0,2018-10-20 11:26:00
0.0,Match 16,Pool B,,26587.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,New Zealand 7s,USA 7s,35.0,12.0,2018-10-20 11:04:00
0.0,Match 15,Pool B,,26586.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,England 7s,China 7s,35.0,12.0,2018-10-20 10:42:00
0.0,Match 14,Pool C,,26585.0,B,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,France 7s,Canada 7s,10.0,24.0,2018-10-20 10:20:00
500.0,Match 3,,,26483.0,A,2019 Rugby Europe Conference 2 North,Daugava Stadium,Riga,Latvia,Latvia,Finland,24.0,7.0,2018-10-20 19:00:00
0.0,Match 13,Pool C,,26584.0,B,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Fiji 7s,Ireland 7s,7.0,59.0,2018-10-20 09:58:00
0.0,Match 12,Pool A,,26583.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Australia 7s,Spain 7s,40.0,0.0,2018-10-20 09:04:00
0.0,Match 2,,,26472.0,A,2019 Rugby Europe Conference 1 South,Stadion Stari plac,Split,Croatia,Croatia,Cyprus,46.0,24.0,2018-10-20 17:00:00
0.0,Match 11,Pool A,,26582.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Russia 7s,Mexico 7s,58.0,0.0,2018-10-20 08:42:00
0.0,Match 10,Pool B,,26581.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,New Zealand 7s,England 7s,28.0,7.0,2018-10-20 08:20:00
400.0,Match 2,,,26492.0,A,2019 Rugby Europe Conference 2 South,Stadion Oval Gunclje,Ljubljana,Slovenia,Slovenia,Andorra,48.0,14.0,2018-10-20 15:00:00
0.0,Match 3,,,26473.0,B,2019 Rugby Europe Conference 1 South,Wingate Institute,Netanya,Israel,Israel,Malta,14.0,21.0,2018-10-20 17:00:00
400.0,Match 2,,,26462.0,A,2019 Rugby Europe Conference 1 North,Bollspelaren,Norrkoping,Sweden,Sweden,Moldova,80.0,6.0,2018-10-20 16:00:00
0.0,Match 9,Pool B,,26580.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,USA 7s,China 7s,24.0,21.0,2018-10-20 07:58:00
0.0,Match 8,Pool C,,26579.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,France 7s,Fiji 7s,45.0,12.0,2018-10-20 07:36:00
0.0,Match 7,Pool C,,26578.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Canada 7s,Ireland 7s,24.0,12.0,2018-10-20 07:14:00
0.0,Match 7,Final,,25565.0,B,2018 Rugby Africa Silver Cup,Mufulira Rugby Club,Mufulira,Zambia,Zambia,Algeria,0.0,31.0,2018-10-20 15:00:00
0.0,Match 6,Pool A,,26577.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Australia 7s,Mexico 7s,53.0,0.0,2018-10-20 06:20:00
0.0,Match 5,Pool A,,26576.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Russia 7s,Spain 7s,34.0,5.0,2018-10-20 05:58:00
0.0,Match 4,Pool B,,26575.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,New Zealand 7s,China 7s,45.0,0.0,2018-10-20 05:36:00
0.0,Match 3,Pool B,,26574.0,B,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,USA 7s,England 7s,10.0,12.0,2018-10-20 05:14:00
0.0,Match 2,Pool C,,26573.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,France 7s,Ireland 7s,21.0,12.0,2018-10-20 04:52:00
0.0,Match 1,Pool C,,26572.0,A,HSBC World Rugby Women's Sevens Series 2019 - Glendale,Infinity Park,"Glendale, Colorado",United States,Canada 7s,Fiji 7s,26.0,7.0,2018-10-20 04:30:00
0.0,Match 18,Gold Final,,26547.0,A,Youth Olympic Games Men’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,Argentina Junior 7's,France Junior 7's,24.0,14.0,2018-10-15 13:00:00
0.0,Match 18,Gold Final,,26565.0,A,Youth Olympic Games Women’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,New Zealand Junior 7's,France Junior 7's,15.0,12.0,2018-10-15 12:35:00
0.0,Match 17,Bronze Final,,26546.0,A,Youth Olympic Games Men’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,Japan Junior 7's,South Africa Junior 7's,28.0,5.0,2018-10-15 12:10:00
0.0,Match 17,Bronze Final,,26564.0,A,Youth Olympic Games Women’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,Canada Junior 7's,Colombia Junior 7's,24.0,19.0,2018-10-15 11:45:00
0.0,Match 16,5th Place Play-Off,,26545.0,A,Youth Olympic Games Men’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,USA Junior 7's,Samoa Junior 7's,24.0,14.0,2018-10-15 11:20:00
0.0,Match 16,5th Place Play-Off,,26563.0,A,Youth Olympic Games Women’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,Kazakhstan Junior 7's,Tunisia Junior 7's,12.0,0.0,2018-10-15 10:55:00
0.0,Match 15,Pool,,26544.0,A,Youth Olympic Games Men’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,France Junior 7's,Japan Junior 7's,29.0,14.0,2018-10-15 08:55:00
0.0,Match 14,Pool,,26566.0,B,Youth Olympic Games Men’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,USA Junior 7's,Argentina Junior 7's,14.0,22.0,2018-10-15 08:30:00
0.0,Match 13,Pool,,26543.0,A,Youth Olympic Games Men’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,South Africa Junior 7's,Samoa Junior 7's,31.0,7.0,2018-10-15 08:05:00
0.0,Match 15,Pool,,26562.0,A,Youth Olympic Games Women’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,Colombia Junior 7's,Tunisia Junior 7's,15.0,7.0,2018-10-15 07:40:00
0.0,Match 14,Pool,,26561.0,A,Youth Olympic Games Women’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,France Junior 7's,Canada Junior 7's,33.0,19.0,2018-10-15 07:15:00
0.0,Match 13,Pool,,26560.0,A,Youth Olympic Games Women’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,New Zealand Junior 7's,Kazakhstan Junior 7's,32.0,5.0,2018-10-15 06:50:00
0.0,Match 12,Pool,,26542.0,A,Youth Olympic Games Men’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,France Junior 7's,Samoa Junior 7's,15.0,10.0,2018-10-14 14:10:00
0.0,Match 11,Pool,,26541.0,D,Youth Olympic Games Men’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,USA Junior 7's,Japan Junior 7's,17.0,17.0,2018-10-14 13:45:00
0.0,Match 10,Pool,,26540.0,B,Youth Olympic Games Men’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,South Africa Junior 7's,Argentina Junior 7's,5.0,34.0,2018-10-14 13:20:00
1300.0,Match 9,Pool,,26512.0,B,World Rugby Americas Pacific Challenge 2018,Estadio Charrua,Montevideo,Uruguay,Uruguay A,Samoa A,26.0,38.0,2018-10-14 13:00:00
0.0,Match 12,Pool,,26559.0,A,Youth Olympic Games Women’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,Colombia Junior 7's,Kazakhstan Junior 7's,36.0,0.0,2018-10-14 12:55:00
0.0,Match 11,Pool,,26558.0,A,Youth Olympic Games Women’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,France Junior 7's,Tunisia Junior 7's,41.0,0.0,2018-10-14 12:30:00
0.0,Match 10,Pool,,26557.0,A,Youth Olympic Games Women’s Sevens,Club Atletico San Isidro sede la Boya,Buenos Aires,Argentina,New Zealand Junior 7's,Canada Junior 7's,20.0,5.0,2018-10-14 12:05:00
